track_name,track_artists,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
Come On In My Kitchen,Robert Johnson,blues,0.556,0.0643,10,-15.305,0,0.175,0.927,2.37e-06,0.0991,0.283,81.673,10W125nMbncRGcXRBoACOx,172307,4
Down the Road,Little Feat,blues,0.506,0.471,7,-12.753,1,0.0467,0.5,0.00199,0.169,0.704,170.666,32QFcx4hFUDxwYc8XaSWTA,225680,4
That's How Strong My Love Is,Otis Redding,blues,0.473,0.421,3,-10.234,0,0.0558,0.757,0,0.145,0.682,161.584,5idwhlF2O3sAPQz9BPNndg,144373,3
Jesus Stops a Storm (feat. Sandra McCracken),Rain For Roots,blues,0.404,0.311,7,-8.537,1,0.0299,0.619,0,0.237,0.187,121.432,53gmhXhbsZlHE5zC6GBh94,173880,4
"Fair Chance to Know - Live at Fillmore West, San Francisco, CA, 6/4/1970",New Riders of the Purple Sage,blues,0.483,0.327,9,-12.03,1,0.0356,0.811,1.1e-06,0.786,0.798,145.072,0BNVdNXNMAAuno4PajgZqW,245615,3
Back Stabbers,The O'Jays,blues,0.7,0.807,0,-8.381,0,0.0422,0.282,4.28e-06,0.67,0.906,124.319,21byuZ5yLHzcBsbZOx6H7e,183867,4
Bucket List,Moods,blues,0.702,0.186,11,-13.187,1,0.0567,0.389,0.622,0.0972,0.0995,90.032,4Zj1SOVdpAjonu9G59wxm5,133375,4
"Aretha, Sing One for Me",George Jackson,blues,0.692,0.341,0,-10.701,1,0.0391,0.795,0.00571,0.116,0.613,85.773,37YeLdDc63BahWGwCaViTB,177640,4
Life & Death in G & A (Pts. 1 & 2),Joe Hicks,blues,0.812,0.428,2,-11.978,1,0.0507,0.17,0.381,0.1,0.638,154.374,0dJ7ipUTATesZb04DLsMVT,358600,4
Here Comes the Weekend,Dave Edmunds,blues,0.538,0.745,11,-12.192,0,0.0394,0.281,5.15e-05,0.181,0.965,90.284,1WDXY6cxTNaJqnH2AsvKWK,119467,4
Valdez in the Country,Donny Hathaway,blues,0.602,0.574,0,-14.386,1,0.0397,0.912,0.907,0.364,0.689,100.819,0kNnjdnktH6gQLpdCgp2qR,213242,4
Down With Disease,Phish,blues,0.311,0.933,2,-7.372,1,0.0798,0.0534,0.0358,0.908,0.378,139.016,08vKGEIiKKLyK3qncjSuPH,1024933,4
"Piece of My Heart - Live at CNE Stadium, Toronto, Canada - June 1970",Janis Joplin,blues,0.326,0.788,2,-11.163,1,0.353,0.0203,0.00152,0.834,0.536,99.739,4YeMG2lTuPNgQHmlcDYoMO,321773,4
Back To New Orleans,Lightnin' Hopkins,blues,0.629,0.275,4,-17.572,1,0.0606,0.889,0.00747,0.107,0.666,81.98,5CdoLhKBjtDUTnA0EdJCfk,201733,4
I Like It Like That,Chris Kenner,blues,0.589,0.568,5,-11.295,1,0.0806,0.832,0,0.272,0.777,144.566,5wIxMTfyrSEx4w1MxaM96c,117600,4
Nobody Knows You (When You're Down and Out),Otis Redding,blues,0.642,0.292,1,-13.754,1,0.0364,0.884,1.08e-05,0.106,0.485,76.771,3tt0EzAOl0NS89OzltUeYV,191493,3
Me and Baby Brother,War,blues,0.783,0.762,2,-9.585,1,0.0349,0.112,0.000833,0.102,0.898,113.856,4WPNLAWc5Gvlz0bd7toluI,207333,4
Future/Now (1970),MC5,blues,0.441,0.962,2,-2.128,0,0.0624,0.0298,0.000257,0.144,0.639,110.334,0YEnxJc6f6MdE4IeZ7g9Io,188526,4
Who's Zoomin' Who? - Single Version,Aretha Franklin,blues,0.76,0.615,5,-7.724,0,0.0337,0.385,0,0.156,0.809,109.678,5C6omcng2eDqZ8sELGTh2t,248893,4
Tramp,Otis Redding,blues,0.891,0.333,5,-14.226,1,0.0583,0.212,2.07e-05,0.0569,0.907,107.012,5uQkH80nwUa1nIjAgwQ8lk,182933,4
Chained and Bound,Otis Redding,blues,0.445,0.353,10,-10.974,1,0.0457,0.623,0.000372,0.0658,0.823,160.797,2znDFdRm8TV6lbzmxnTPJc,159507,3
Don't Stop 'Til You Get Enough,Michael Jackson,blues,0.875,0.888,11,-6.848,1,0.0912,0.0547,0.0216,0.117,0.91,119.31,4uHNOcn9uGZorfEAMZGaPL,364307,4
One Good Man,Janis Joplin,blues,0.3,0.618,9,-9.982,1,0.121,0.0757,0.134,0.751,0.378,175.116,6Evy14WwFHLIJNxvBMnoX6,249600,3
I Gotta Right To Sing The Blues - Take 2,Billie Holiday,blues,0.619,0.213,7,-14.608,1,0.046,0.924,0,0.0905,0.521,108.829,1MZIt5qgHCSH0NzJCUg5cm,172853,4
Tivoli Skank,The Revolutionaries,blues,0.794,0.454,7,-12.646,1,0.065,0.0435,0.914,0.29,0.639,139.677,54z0mFYhmMBnzsfEojWqhb,284120,4
Fever Breaks,Black Pistol Fire,blues,0.287,0.683,2,-6.107,1,0.0548,0.051,0.000122,0.0553,0.191,119.016,0mgVqNsxDSdE6VKvsNU9ry,245960,5
Let the Good Times Roll,Dr. John,blues,0.591,0.448,9,-11.921,1,0.0613,0.268,0.0183,0.0236,0.963,97.968,20olh7c2S5L4gn1uLr1xz7,235573,4
Medley: Stop! In The Name Of Love/Come See About Me/My World Is Empty Without You/Baby Love - Live At Las Vegas/1970,Diana Ross & The Supremes,blues,0.408,0.632,1,-11.001,1,0.0925,0.0332,0,0.952,0.398,115.824,3l7Mv0MvjruDXh5WoKHEJG,189293,3
Rhinestone Cowboy,Charlie McCoy,blues,0.577,0.428,2,-12.373,1,0.0294,0.272,0.111,0.119,0.648,125.051,5g0JswvJimSbVyD1jMIOk7,172880,4
Mississippi,JJ Grey & Mofro,blues,0.665,0.605,2,-6.659,0,0.0676,0.155,0.198,0.115,0.824,162.012,7AtzrTsXNFiSCpL9MTypSO,268200,4
Shake,Otis Redding,blues,0.716,0.578,5,-7.671,1,0.0578,0.262,0.00986,0.153,0.761,82.298,1DBwAY9OHGS6QBckM5dNHj,160242,4
Don't Forget To Feed The Reindeer,Peggy Lee,blues,0.755,0.224,4,-11.333,1,0.0483,0.864,0,0.335,0.759,115.581,4wseG0W8EPBHJw95JkUu2g,167693,4
It's a Disco Night (Rock Don't Stop) - Live,The Isley Brothers,blues,0.718,0.832,11,-7.507,0,0.0432,0.0513,6.27e-06,0.174,0.957,133.94,2ExZqv90I9qw1iaoYmAHSr,373347,4
Rockin' Robin,Michael Jackson,blues,0.622,0.721,10,-8.224,1,0.0983,0.24,7.88e-05,0.271,0.968,173.395,63gcHyuhAC8G2C0bVQUOJI,154840,4
Down Home Blues (Xrated),Denise LaSalle,blues,0.687,0.738,3,-5.49,1,0.0652,0.367,3.57e-05,0.216,0.783,84.868,2iH6oXYh0UbKhfnQkzwlrf,376027,4
Fa-Fa-Fa-Fa-Fa (Sad Song) - Live in Europe,Otis Redding,blues,0.541,0.526,10,-14.447,1,0.0981,0.465,4.24e-06,0.961,0.707,110.609,5ppbgLS2KDps8eZH0VKwGm,244507,4
Cry Baby,Garnet Mimms & The Enchanters,blues,0.48,0.405,10,-10.528,1,0.0372,0.497,0,0.196,0.668,152.646,6BiQOxPWVZvum3BZ2Bd4a7,206227,3
Parchman Farm Blues,Bukka White,blues,0.546,0.311,9,-11.552,0,0.0368,0.862,0.797,0.197,0.663,98.778,7MQZN6pY4PkbMlW1tWxD1I,159948,4
"Just One More Day - Live at the Whisky a Go Go, 1966",Otis Redding,blues,0.583,0.282,0,-13.626,1,0.0565,0.174,0,0.39,0.261,113.297,1CFrh5GFdNZEQD8zIzgvCj,325733,3
Rock And Roll Music,Chuck Berry,blues,0.529,0.768,8,-6.201,1,0.0446,0.418,0.000947,0.0655,0.871,165.225,09hxCc0SgV8u46gWsfeqJA,151773,4
"The Race is On - Live at Fillmore West, San Francisco, CA, 6/4/1970",New Riders of the Purple Sage,blues,0.484,0.451,7,-11.076,1,0.0495,0.8,2.47e-05,0.701,0.897,171.227,1Qcmqz2DZOxAS6ZNw3GFIR,179244,4
Funky Bitch,Phish,blues,0.495,0.952,0,-6.895,1,0.0569,0.00587,0.19,0.958,0.529,107.036,7aKLArV9JoulvIwmRJ000P,359853,4
My Girl,Otis Redding,blues,0.493,0.408,0,-5.979,1,0.0562,0.499,1.14e-05,0.143,0.674,203.936,4Gz0i07iqyxFE5dNVHcIZp,175427,4
Fevereiro,Sango,blues,0.721,0.268,1,-8.711,1,0.432,0.0145,0.616,0.0846,0.457,130.158,2lXrXXhE1TjPgUjU6qiNQA,180645,4
Woman's Gotta Have It,Bobby Womack,blues,0.506,0.59,11,-8.922,0,0.0302,0.567,2.1e-05,0.17,0.735,83.627,20HCbY9qPpi1H2pP2MRUWy,210453,4
Grits Ain't Groceries (All Around The World),Little Milton,blues,0.69,0.682,4,-8.491,1,0.115,0.375,0,0.119,0.783,121.269,6SXpeLiRALz6OlaaTLGEqj,161160,4
Louisiana Gold,Anders Osborne,blues,0.617,0.455,7,-12.466,1,0.039,0.764,0.0323,0.0791,0.421,87.78,2yCl53Xp79oEeHWAzUZJIk,347240,4
Dr. Feelgood - 2018 Mono Remaster,Aretha Franklin,blues,0.644,0.287,7,-12.586,1,0.0374,0.583,2.53e-06,0.145,0.392,140.625,2Z0EjgYKEvGpqu1eIYdgU1,202080,3
Natural High - Single Version,Bloodstone,blues,0.332,0.371,4,-9.884,1,0.0396,0.729,0.00021,0.176,0.375,173.273,73etijhz7pV4Wx7GTANLpq,249093,3
Day Tripper,Otis Redding,blues,0.812,0.338,9,-12.889,1,0.0534,0.00684,0.0596,0.148,0.698,140.89,62LFGircYMWZxOYdTAH4ip,162600,4
Got to Get Myself Together,Otis Redding,blues,0.659,0.558,4,-10.856,1,0.0383,0.436,0,0.142,0.969,141.473,56vYOtx9FLMyy9JaZDz0TY,148333,4
Light 'em Up,Robin Loxley,blues,0.778,0.744,9,-6.866,1,0.127,0.0149,1.16e-06,0.0657,0.335,117.978,5iCyzxJM3JLhY60QmQUC53,130688,4
It's Okay,Deniece Williams,blues,0.654,0.86,2,-7.444,1,0.148,0.0355,0.000155,0.074,0.806,98.483,4OdmQbbosesMjly71fZtKE,326120,4
Cloud Nine - Live At London’s Talk Of The Town/1970,The Temptations,blues,0.266,0.801,2,-9.371,1,0.0792,0.35,0,0.619,0.449,133.037,5xbgULwaOLpDelu6wv9YxS,252266,4
Turpentine,JJ Grey & Mofro,blues,0.58,0.665,0,-6.536,1,0.0394,0.0954,0.179,0.0913,0.751,79.321,4jveSKe3LCUDLNpwtwN1tE,164760,4
"I'm Trapped, Pt. 1",Carl Sims,blues,0.535,0.473,11,-14.876,1,0.0533,0.0166,0,0.0459,0.817,163.926,1Vf0BkOzwIWS6Vkfn7giL5,461946,4
Day-to-Day Blues,Howlin' Sun,blues,0.354,0.843,5,-6.784,1,0.0699,0.0683,0.492,0.109,0.39,160.281,4DnVdUezpTeNJJeWTxRDMp,295438,4
Louis Collins,Mississippi John Hurt,blues,0.721,0.25,2,-13.559,1,0.0329,0.888,0.114,0.0848,0.731,95.463,0jCWfjszhyYCze6lMwLzgl,134613,4
A Love of Your Own,Average White Band,blues,0.523,0.544,7,-7.89,1,0.0316,0.394,0.000438,0.0699,0.603,134.517,0q5xa8eCP63amIb92Xa7FR,336039,4
Twistin' the Night Away,Sam Cooke,blues,0.546,0.637,6,-9.586,0,0.0418,0.135,0,0.0802,0.932,160.875,364s5U3vBGBrtWJpFWZkGm,163276,4
Let It Rock,Jerry Garcia,blues,0.685,0.83,11,-9.021,1,0.0286,0.483,0.00372,0.157,0.963,134.782,6ja9WsXHcz9s6Egpy8b9az,194933,4
I've Been Loving You Too Long,Otis Redding,blues,0.498,0.246,9,-13.41,1,0.0342,0.727,0.000374,0.0781,0.152,151.255,1WX7fQn3b00G2IeSUWl8PG,176880,3
Wounded Bird,Charles & Eddie,blues,0.398,0.371,11,-14.35,1,0.0322,0.066,0.000342,0.152,0.154,127.362,0q9DVb32rqxiBBmos3lkHh,310533,3
Since I Met You Baby,Sam Cooke,blues,0.367,0.655,7,-6.396,1,0.0524,0.624,0,0.374,0.695,131.583,5OmHb9bbZokD1iNkp3axo2,182587,3
One of a Kind (Love Affair) - 2003 Remaster,The Spinners,blues,0.595,0.53,1,-7.329,1,0.124,0.387,0,0.12,0.86,177.14,2HP90Q78CUyj5nqRQszVBQ,212733,4
Do You Wanna Dance,Bobby Freeman,blues,0.502,0.566,0,-13.04,1,0.0435,0.794,6.61e-05,0.0799,0.969,170.14,3eOPqWsjHNM73kL6j6z9cY,156160,4
"I'm Depending on You - Live at the Whisky a Go Go, 1966",Otis Redding,blues,0.5,0.703,2,-10.272,1,0.126,0.175,0,0.354,0.808,148.198,6GL2E6iV9ocfke0tIx7Hqa,182067,4
Jazzy,Booker T. & the M.G.'s,blues,0.431,0.421,2,-12.416,0,0.0292,0.201,0.851,0.124,0.525,92.337,4Ecx60ROkbXRDe4LYufJqj,127893,4
Open Our Eyes (feat. Sandra McCracken),Rain For Roots,blues,0.569,0.524,2,-8.473,1,0.026,0.133,0.0021,0.162,0.436,140.034,5xNNmMhP39dU5apmlRPG8h,204032,4
Cissy Strut,The Meters,blues,0.521,0.799,0,-11.993,1,0.097,0.106,0.732,0.332,0.709,175.921,0l55TvrioPqvyEVPZ9yXA3,185227,4
All Your'n,Tyler Childers,blues,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97e-05,0.115,0.839,78.176,0fCwTrRNfoNk962ati8n2K,218280,4
Nossa História De Amor,Tim Maia,blues,0.642,0.693,5,-11.771,1,0.0506,0.0147,0.00252,0.139,0.747,100.554,1ydbpdhB8QBgM5j0loXxSL,264122,4
Stay,Jeff Bradshaw,blues,0.698,0.335,1,-15.95,1,0.122,0.0167,0.00687,0.118,0.49,94.87,6KU0fhaRgQvCnWEbovRffV,267297,4
"Dark Was the Night, Cold Was the Ground",Blind Willie Johnson,blues,0.394,0.0406,9,-23.179,1,0.044,0.968,0.0453,0.0976,0.2,116.117,2P9nh9pTK96dE0b6NBbTSs,198560,1
"Respect - Live at the Whisky a Go Go, 1966",Otis Redding,blues,0.729,0.537,1,-11.102,0,0.0533,0.186,0,0.537,0.773,119.796,7dcYiOM39yzrvSZRXj0yeZ,125800,4
Basin Street Blues,Dr. John,blues,0.577,0.402,0,-10.594,1,0.0384,0.524,0.000139,0.165,0.489,82.369,31gyrugWX38cE8DcC7so4Q,268520,4
If I Was Your Woman - Original Funky Demo,Alicia Keys,blues,0.77,0.455,2,-6.633,1,0.0939,0.229,5.31e-05,0.396,0.764,76.968,3sYfKr8qPclTzAhCkmh9vL,179293,4
Best of Joy,Michael Jackson,blues,0.731,0.677,8,-4.797,1,0.027,0.172,1.27e-06,0.1,0.784,98.706,1xxV77cC2m366nO5JIx8he,182307,4
Funky Broadway,Wilson Pickett,blues,0.705,0.349,9,-16.017,1,0.0411,0.0702,0.00181,0.0786,0.95,121.064,4Kj7BJGxHXqNiAGXVD2xAH,156893,4
Party Time on the Enterprise,Scientist,blues,0.714,0.761,7,-4.155,1,0.0667,0.00171,0.919,0.304,0.804,74.344,4SBof2l35SmbzuvuX4N5B5,230868,4
The Burnin',Nik Ammar,blues,0.564,0.487,8,-9.394,1,0.0256,0.437,0.0428,0.0888,0.302,90.036,0zam0zicDzJstVeXMuGUtP,181344,4
Everybody Plays the Fool,The Main Ingredient,blues,0.485,0.641,3,-8.752,1,0.0418,0.704,9.92e-05,0.159,0.855,168.645,3DkqEHCCqlkknDfksHWWu0,202253,4
To Be Invisible - 2019 Remaster,Curtis Mayfield,blues,0.6,0.445,0,-13.528,1,0.0446,0.795,0.00248,0.106,0.535,112.411,6Yk6YNRvZhvSMUDYtx4ah4,251908,3
Pick Up the Pieces,Average White Band,blues,0.768,0.853,10,-5.915,0,0.0427,0.0548,0.13,0.0188,0.889,107.234,1eqwuA8YXjbx4ZojW1iy7H,239908,4
Out Of Reach,Gabrielle,blues,0.607,0.55,11,-4.467,1,0.0322,0.304,0,0.105,0.466,91.496,2RUZRrHrY9pXtVwNcaHo3R,195853,4
Fight the Power - Live,The Isley Brothers,blues,0.784,0.851,11,-7.437,0,0.073,0.171,0.000353,0.129,0.957,136.219,5p9Yg5LDtbpS7Gw3H4cNrj,206200,4
"Proud Mary - Live On The Ed Sullivan Show, January 11, 1970",Ike & Tina Turner,blues,0.277,0.617,10,-11.936,1,0.0474,0.407,0.676,0.777,0.632,83.552,2ZuSnXJIoarvbC0hMMmwkl,210877,4
Firecracker,Mass Production,blues,0.86,0.763,7,-9.482,1,0.132,0.0268,0.0108,0.19,0.937,127.738,6nJh9dyel0o2jmlZzYGh3h,378240,4
Best of Me,Anthony Hamilton,blues,0.742,0.728,10,-6.626,0,0.0315,0.00962,3.73e-05,0.134,0.697,96.01,1JkhKUXAoNivi87ipmV3rp,226373,4
Champagne and Wine,Otis Redding,blues,0.733,0.118,6,-18.628,0,0.0418,0.582,3.73e-05,0.0819,0.781,161.516,7jSZaetisUovseVWRkGMi0,181800,4
Lonesome Bedroom Blues,William Clarke,blues,0.384,0.455,7,-13.386,0,0.0312,0.29,0.00241,0.116,0.481,179.803,6a2GFiWodKXdHDFPcaCRdL,345667,3
Trapped...1990,Denise LaSalle,blues,0.708,0.517,5,-13.696,0,0.0591,0.293,1.03e-06,0.465,0.816,141.767,76iLKWXZeOXdzmCYz48Syq,396133,3
The Rubberband Man - 2003 Remaster,The Spinners,blues,0.789,0.709,10,-7.345,1,0.0471,0.477,5.95e-05,0.0434,0.952,97.198,1E3K9QkIWCEL2awcl8kfwN,214880,4
We Got to Have Peace,Curtis Mayfield,blues,0.555,0.875,8,-7.587,0,0.0471,0.0496,6.91e-05,0.113,0.915,91.96,1Hqtsr4UAaj495dQxFqdk8,285867,4
Nobody - Instrumental,Moonchild,blues,0.689,0.154,7,-20.002,1,0.0457,0.797,0.683,0.246,0.172,134.004,7k4Ude5cS6sEv53X7dcnvJ,225451,3
Bony Moronie,Larry Williams,blues,0.418,0.693,1,-12.019,1,0.0667,0.18,0,0.307,0.966,158.137,17VtxFjHpsSBGG2m0KRCC4,187533,4
Old Folks Boogie,Little Feat,blues,0.519,0.703,5,-7.924,1,0.0379,0.455,0.0178,0.109,0.901,176.111,0F9jg6UvnAiYvFHP4Bdjr7,212933,4
Deliver The Word,War,blues,0.421,0.457,0,-10.756,1,0.0454,0.597,1.19e-06,0.122,0.384,124.397,50OizdWfLrZ5GCdXEi0exg,272907,4
Duke of Earl - Rerecorded,Gene Chandler,blues,0.636,0.379,2,-5.863,0,0.0244,0.41,0,0.115,0.8,99.305,1BuU31VNqHXy0cryUtJM0X,148813,4
Let Your Hair Down,The Temptations,blues,0.772,0.94,8,-6.624,1,0.0595,0.0639,0.000306,0.0578,0.936,93.11,3MvJztukgQFkiHFluA39Zh,158773,4
I Got the Will,Otis Redding,blues,0.838,0.438,9,-12.599,0,0.0424,0.378,0,0.0751,0.96,113.703,6VuRxRYSjuDaJXcYYQZUNb,171467,4
Pride & Ambition Dub,The Revolutionaries,blues,0.774,0.537,5,-9.424,0,0.035,0.0464,0.439,0.104,0.946,128.237,6K9wcXlF1JaMEGUu1bnUEw,190213,4
Rocks and Relics (Live),Tyler Childers,blues,0.52,0.374,0,-12.128,1,0.0368,0.261,0.0017,0.634,0.372,142.327,0gVhfijOGB9TLUzWMwPIFh,182080,4
John Lee Hooker Introduction - Live,John Lee Hooker,blues,0.637,0.87,9,-8.938,1,0.117,0.129,0.0647,0.464,0.604,130.071,7qYIXpJFZuBsp9TyBE3s6C,197947,4
You Send Me,Otis Redding,blues,0.473,0.158,5,-14.934,0,0.0497,0.669,1.06e-05,0.273,0.599,182.973,3RrumTYvxSLX8SwLrZCjNd,195333,3
Snatch a Little Piece,Otis Redding,blues,0.922,0.364,11,-13.759,0,0.0882,0.462,0.015,0.0398,0.86,105.444,7sUIIEiLMvVMKOHxv6fqvE,133067,4
Juvenile Delinquent,Black Roots,blues,0.905,0.298,6,-14.479,0,0.0811,0.00434,0.592,0.129,0.86,119.747,2MnpQLABPVXxdbDQ6W0Fnd,268060,4
Roots Radical,Jimmy Cliff,blues,0.767,0.497,1,-13.543,0,0.103,0.0175,0.0492,0.094,0.967,80.417,4oCAJnGSJ5yeG2cCl0oQ1n,262867,4
Just for You,letherette,blues,0.735,0.738,9,-8.745,0,0.104,0.0106,0.539,0.0745,0.182,116.946,55K1SJ2SjjYh6n6xZ457W1,272239,4
Country Ghetto,JJ Grey & Mofro,blues,0.764,0.818,0,-5.418,1,0.0306,0.0206,0.00182,0.202,0.847,114.591,2WgIc09dzHQ1tQUz4ymBGi,242747,4
Funky Nation,Marvin Gaye,blues,0.587,0.426,9,-12.537,0,0.0502,0.711,0.697,0.0758,0.512,97.276,6mx6RMKBWDijl4meIf4Cnq,182160,4
Everybody Eats When They Come To My House,Cab Calloway,blues,0.555,0.361,0,-12.223,1,0.0686,0.915,0,0.387,0.83,150.616,5Bw7Nf4mJAOQMtb2Ir9uJX,167267,4
Strength of My Life - Live 95,Israel Vibration,blues,0.7,0.74,0,-8.61,1,0.0323,0.195,0.00094,0.397,0.891,91.668,2GDTAlUwDdeHTedyji77R2,255653,4
Kozmic Blues,Janis Joplin,blues,0.338,0.62,7,-8.22,1,0.0455,0.737,0.267,0.624,0.5,176.922,7eYYxblNEZKKeTT0HBQbXO,261893,3
My Baby's Gone,The Ravens,blues,0.778,0.319,5,-11.132,0,0.042,0.857,0,0.142,0.793,136.767,5SKBSRMWVXLw1hkpVqaTci,166693,4
Skin It Back,Little Feat,blues,0.764,0.432,1,-15.257,0,0.0847,0.465,0.0107,0.199,0.834,93.294,4660oWp7DdhrJPcugJpKEQ,252133,4
Life Round Here,James Blake,blues,0.429,0.747,10,-6.237,0,0.239,0.669,0.076,0.122,0.272,144.609,0fq2N4qK5B4mDuVx9FTpkc,188713,4
Slippin' Into Darkness,War,blues,0.488,0.451,11,-13.062,0,0.129,0.286,0.00172,0.0801,0.551,177.874,1mxVqwXRaHGiu4Obn1tuqF,419000,4
The Sky Is Crying,Elmore James,blues,0.294,0.611,2,-6.268,1,0.0348,0.0226,0.435,0.114,0.567,178.191,1cRTAPP2FG9h2WiYMOIVIK,166400,3
Papa Was A Rollin' Stone - DJ Jazzy Jeff and Pete Kuzma Touched By Jazz Mix,The Temptations,blues,0.767,0.651,10,-11.754,0,0.0506,0.067,0.743,0.0625,0.875,122.025,1R43O98WMURghoQUP406rQ,525973,4
Too Hot To Stop,The Bar-Kays,blues,0.755,0.72,7,-10.923,1,0.0653,0.065,9.3e-05,0.0717,0.862,102.753,17jkq8QsGKBoHWYCvHCakC,387240,4
Ton of Joy,Otis Redding,blues,0.782,0.15,4,-19.791,1,0.0527,0.808,0,0.554,0.71,92.597,0uuIF5C3HYtP1IvBFiX1jx,163600,4
Fever,Brasstracks,blues,0.697,0.555,1,-6.119,0,0.0545,0.175,0.855,0.0386,0.737,91.939,35GxYxwMpE3UktOnjbyCLx,239398,4
Tracks of My Tears - 2018 Mono Remaster,Aretha Franklin,blues,0.393,0.393,0,-8.642,1,0.0351,0.361,0.00235,0.111,0.608,201.142,6nCl4nlrpGnkNeAjKcp9TE,176160,4
That's What My Heart Needs,Otis Redding,blues,0.646,0.336,5,-10.902,1,0.0278,0.672,0,0.338,0.818,85.479,3gI74zUEtSiMtVkvPJJuCv,159720,3
I Don't Believe You Want To Get Up And Dance (Oops Up Side Your Head),The Gap Band,blues,0.707,0.589,4,-12.636,0,0.0885,0.27,2.75e-05,0.386,0.775,103.547,520fkoz7YAPnqZNvZ21UfP,522667,4
I'll Play The Blues For You - Live,Joe Bonamassa,blues,0.536,0.605,7,-8.337,0,0.0244,0.0449,0.123,0.994,0.681,94.965,0lJijPdJCSe8clUhV0zEmB,374847,4
Crack in Your Door,Little Feat,blues,0.532,0.554,9,-12.333,1,0.0424,0.533,0.0867,0.178,0.881,74.688,7jSeYiuNR0KcT5lvuOEhUU,139027,4
"Morning Sunrise - Live in White Lake, N.Y. 1/18/69",The Paul Butterfield Blues Band,blues,0.363,0.699,9,-11.717,0,0.0381,0.0602,0.0129,0.802,0.654,93.173,0JrtuySjH0YlcGIRipV2hk,480747,4
Since I Fell for You - Original Mix,Nina Simone,blues,0.376,0.207,4,-11.719,1,0.03,0.826,2.68e-06,0.124,0.18,102.674,0S8wQT9YkE41gHIGwXvgep,170320,4
Little Girl Blue,Janis Joplin,blues,0.399,0.366,5,-10.814,1,0.035,0.458,0.00431,0.117,0.143,130.246,6tv6EVWMV7AIWi8PhZ0uvO,228693,3
Kozmic Blues,Janis Joplin,blues,0.335,0.625,7,-8.206,1,0.0472,0.712,0.322,0.574,0.499,178.406,1cTrWlx7OSaJf3pLpiYRRR,261875,3
Gloria,Enchantment,blues,0.377,0.544,6,-7.051,1,0.0312,0.271,1.37e-06,0.281,0.333,112.908,6v3Rv4R2OCseryFeLzux7C,336600,4
London,Kaash Paige,blues,0.421,0.492,0,-7.239,1,0.0991,0.151,2.17e-06,0.0646,0.231,83.087,5oCh1bMPyFYgtmd85qlrgp,167840,4
Funky Street,Arthur Conley,blues,0.7,0.903,7,-11.68,1,0.12,0.71,2.61e-06,0.23,0.853,150.224,6uu9g2xpWSPda9SFPvrAmO,143133,4
Fuck Your Face,Phish,blues,0.35,0.921,4,-7.437,0,0.0854,0.0678,0.294,0.985,0.326,96.174,6KKkNEbxxDpFp7HwELyoT3,158720,4
Bamako,Songhoy Blues,blues,0.754,0.794,4,-7.915,0,0.19,0.032,6.35e-05,0.0996,0.913,118.551,1oSip9aq8h5GyJW0t3rcfn,220133,4
Early In The Morning,The Gap Band,blues,0.702,0.808,4,-10.255,0,0.0432,0.0503,0.00536,0.886,0.807,121.361,0bqd2vRRjgpeZNIlPDyZ6N,456733,4
The Locomotion,Little Eva,blues,0.629,0.782,3,-9.595,1,0.0574,0.709,0.0215,0.304,0.736,128.973,53UXqZaarqFPAFEy7dT1m1,139120,4
Shoulda (feat. Babyface),Lucky Daye,blues,0.703,0.516,0,-7.55,0,0.0597,0.193,1.15e-06,0.0951,0.544,92.06,7tAq0hZtDzyE7KWGcRYkhS,217434,4
Struggle for Grace,Kirk Fletcher,blues,0.486,0.586,2,-7.493,0,0.0396,0.0186,0.019,0.0496,0.321,177.802,4HmUiFK5bCcKR188c63FIJ,313253,4
I Get the Blues When It Rains,Peggy Lee,blues,0.622,0.281,0,-13.783,1,0.0562,0.987,0.0661,0.693,0.48,76.536,2vsBoWbjhi6aSUCPai4ifL,236067,4
Say You Will - Live,The Isley Brothers,blues,0.545,0.738,11,-8.807,0,0.0543,0.00368,0.00456,0.146,0.905,119.021,6zMLx2AsHGNmlYI87b0mfb,336880,4
Mr. Pitiful,Otis Redding,blues,0.806,0.489,0,-12.898,1,0.104,0.0544,2.88e-05,0.0696,0.899,123.753,74mgRPPEbR7OjqzBQt4i8P,162160,4
Mike's Song,Phish,blues,0.384,0.926,1,-6.892,0,0.0547,0.02,0.00969,0.892,0.403,97.084,7uzSemZyiujo8BP5CsUIyJ,446200,4
Sitting In The Park - Single Version,Billy Stewart,blues,0.446,0.385,7,-11.318,1,0.0291,0.833,3.85e-06,0.124,0.526,168.538,7b4XQOrt7Uura67I9a49yT,200267,4
Mean Old World,T-Bone Walker,blues,0.73,0.235,0,-15.276,1,0.0355,0.527,0.0112,0.0663,0.624,87.226,3gg0xEc2b4eEbYySLmfFU1,247373,4
Patches (I'm Depending On You),Clarence Carter,blues,0.74,0.631,11,-9.956,1,0.108,0.586,0,0.477,0.757,81.097,1nDfdMD8eNONCpxAsyZqZg,178213,4
Lazer in the Sky,Scientist,blues,0.609,0.857,5,-2.136,1,0.049,0.00326,0.925,0.0806,0.697,147.933,6Ac1SOuE37TAgCQkQRgkKw,216290,4
